"event_id","event","place","federation","startdate","enddate","type"
1027,Zuerich Chess Challenge Blitz,Zuerich,SUI,"2013.02.22","2013.02.22",
1028,ch-CUB Men Final 2013,Santa Clara,CUB,"2013.02.07","2013.02.15",
1029,ch-Central Serbia 2013,Pozarevac,SRB,"2013.02.18","2013.02.24",
1030,ch-Central Serbia w 2013,Pozarevac,SRB,"2013.02.18","2013.02.23",
1031,ch-LTU SF 2013,Vilnius,LTU,"2013.02.23","2013.02.25",
1032,ch-ROU 2013,Baile Olanesti,ROU,"2013.02.18","2013.02.24",
1033,ch-ROU w 2013,Baile Olanesti,ROU,"2013.02.17","2013.02.24",
1034,e2e4 Brighton Masters 2013,Brighton,ENG,"2013.02.18","2013.03.02",
1035,"11th TCh-IND w 2013",Hyderabad,IND,"2013.02.20","2013.02.26",
1036,"20th Bunratty Classic",Bunratty,IRL,"2013.02.27","2013.03.03",
1037,"20th Bunratty Masters",Bunratty,IRL,"2013.03.01","2013.03.03",
1038,"21st Fajr Open",Mashhad,IRI,"2013.02.20","2013.02.24",
1039,"29th Open",Cappelle la Grande,FRA,"2013.02.23","2013.03.02",
1040,"2nd Adriatico Open A",Montesilvano,ITA,"2013.03.01","2013.03.03",
1041,"33rd TCh-IND 2013",Hyderabad,IND,"2013.02.21","2013.02.26",
1042,"3rd Ferdynand Dziedzica Mem",Trzcianka,POL,"2013.03.03","2013.03.03",
1043,"3rd Nova Petropolis Open",Nova Petropolis,BRA,"2013.02.22","2013.02.24",
1044,"45th Belgrade WGM",Belgrade,SRB,"2013.03.03","2013.03.04",
1045,"4NCL 2012-13",Staverton,ENG,"2013.02.23","2013.02.24",
1046,"5th Batavia GM 2013",Amsterdam,NED,"2013.02.28","2013.03.04",
1047,"79th ch-BRA 2013",Montenegro,BRA,"2013.02.25","2013.03.03",
1048,FIDE Women's World Teams,Astana,KAZ,"2013.03.03","2013.03.04",
1049,Reykjavik Open 2013,Reykjavik,ISL,"2013.02.25","2013.02.27",
1050,TCh-BEL 2012-13,Belgium,BEL,"2013.03.03","2013.03.03",
1051,TCh-CZE Div1 Vychod 2012-13,Czech Republic,CZE,"2013.02.24","2013.02.24",
1052,TCh-CZE Div1 Zapad 2012-13,Czech Republic,CZE,"2013.02.24","2013.02.24",
1053,TCh-SVK Extraliga 2012-13,Slovakia,SVK,"2013.03.01","2013.03.03",
1054,Zagreb Open A 2013,Zagreb,CRO,"2013.02.25","2013.03.04",
1055,Zuerich Chess Challenge,Zuerich,SUI,"2013.02.27","2013.03.01",
1056,ch-CHI Final 2013,Iquique,CHI,"2013.02.14","2013.02.27",
1057,ch-LTU SF 2013,Vilnius,LTU,"2013.02.26","2013.03.01",
1058,ch-ROU 2013,Baile Olanesti,ROU,"2013.02.24","2013.02.24",
1059,ch-ROU w 2013,Baile Olanesti,ROU,"2013.02.16","2013.02.16",
1060,"11th Meurthe Festival",Nancy,FRA,"2013.03.09","2013.03.09",
1061,"11th Meurthe Festival KO",Nancy,FRA,"2013.03.10","2013.03.10",
1062,"131st Varsity Match",London,ENG,"2013.03.09","2013.03.09",
1063,"45th Belgrade WGM",Belgrade,SRB,"2013.03.05","2013.03.10",
1064,"47th Begonia Open",Ballarat,AUS,"2013.03.09","2013.03.11",
1065,"5th Batavia GM 2013",Amsterdam,NED,"2013.03.06","2013.03.10",
1066,"79th ch-BRA 2013",Montenegro,BRA,"2013.03.04","2013.03.06",
1067,"86th ch-St Petersburg",St Petersburg,RUS,"2013.03.11","2013.03.11",
1068,Blackpool Congress 2013,Blackpool,ENG,"2013.03.08","2013.03.10",
1069,FIDE Women's World Teams,Astana,KAZ,"2013.03.05","2013.03.11",
1070,FSFM March 2013,Budapest,HUN,"2013.03.02","2013.03.10",
1071,FSGM March 2013,Budapest,HUN,"2013.03.02","2013.03.10",
1072,FSIM March 2013,Budapest,HUN,"2013.03.02","2013.03.10",
1073,I Montcada Closed,Montcada i Reixac,ESP,"2013.03.08","2013.03.10",
1074,Karpos Open 2013,Skopje,MKD,"2013.03.09","2013.03.10",
1075,TCh-AUT 2 East 2012-13,Austria,AUT,"2012.10.06","2013.02.03",
1076,TCh-AUT 2 West 2012-13,Woergl,AUT,"2012.10.05","2013.03.10",
1077,TCh-CAT Div Hon 2013,Catalonia,ESP,"2013.02.23","2013.03.02",
1078,TCh-DEN XtraCon 2012-13,Denmark,DEN,"2013.03.09","2013.03.10",
1079,TCh-FIN SM 2012-13,Helsinki,FIN,"2013.03.08","2013.03.10",
1080,TCh-HUN 2012-13,Paks,HUN,"2013.03.03","2013.03.03",
1081,TCh-ISL 2012-13,Reykjavik,ISL,"2013.03.01","2013.03.02",
1082,TCh-NED Meesterklasse 2012-13,Netherland,NED,"2013.02.16","2013.03.09",
1083,Talking Chess Match Classical,Tehran,IRI,"2013.03.09","2013.03.11",
1084,US Amateur Team East 2013,Parsippany,USA,"2013.02.16","2013.02.18",
1085,UTD Turner GM Invitational 2013,Richardson,USA,"2013.03.09","2013.03.11",
1086,Zagreb Open A 2013,Zagreb,CRO,"2013.03.04","2013.03.04",
1087,ch-CHI Final 2013,Iquique,CHI,"2013.02.15","2013.02.15",
1088,ch-CRO w 2013,Rijeka,CRO,"2013.03.09","2013.03.11",
1089,"13th European Seniors",Plovdiv,BUL,"2013.03.11","2013.03.18",
1090,"24th Metropolitan GM",Los Angeles,USA,"2013.02.20","2013.02.24",
1091,"29th ChessOrg Open",Bad Woerishofen,GER,"2013.03.01","2013.03.09",
1092,"30th Ciocaltea Mem 2013",Bucharest,ROU,"2013.03.15","2013.03.18",
1093,"81st ch-St Petersburg w",St Petersburg,RUS,"2013.03.11","2013.03.17",
1094,"83rd ch-URU 2013",Montevideo,URU,"2013.03.11","2013.03.18",
1095,"86th ch-St Petersburg",St Petersburg,RUS,"2013.03.12","2013.03.18",
1096,AICF KIIT Cup 2013,Bhubaneswar,IND,"2013.03.17","2013.03.18",
1097,Bundesliga 2012-13,Baden Baden,GER,"2013.03.16","2013.03.17",
1098,FIDE Candidates,London,ENG,"2013.03.15","2013.03.17",
1099,FIDE Women's World Teams,Astana,KAZ,"2013.03.12","2013.03.12",
1100,FSFM March 2013,Budapest,HUN,"2013.02.10","2013.02.11",
1101,FSGM March 2013,Budapest,HUN,"2013.03.10","2013.03.11",
1102,FSIM March 2013,Budapest,HUN,"2013.02.11","2013.02.11",
1103,I Montcada Closed,Montcada i Reixac,ESP,"2013.03.15","2013.03.17",
1104,Imperial College Open,London,ENG,"2013.02.01","2013.02.03",
1105,Karpos Open 2013,Skopje,MKD,"2013.03.11","2013.03.16",
1106,Minnesota Closed 2013,Minneapolis,USA,"2013.03.15","2013.03.17",
1107,Reykjavik Open 2013,Reykjavik,ISL,"2013.02.20","2013.02.27",
1108,TCh-CZE Div1 Zapad 2012-13,Czech Republic,CZE,"2013.02.24","2013.02.24",
1109,TCh-LTU 2013,Vilnius,LTU,"2013.03.10","2013.03.11",
1110,TCh-SWE Elite 2012-13,Sweden,SWE,"2012.10.05","2013.02.23",
1111,Talking Chess Match Blitz,Tehran,IRI,"2013.03.12","2013.03.12",
1112,Talking Chess Match Rapid,Tehran,IRI,"2013.03.12","2013.03.12",
1113,UTD Turner GM Invitational 2013,Richardson,USA,"2013.03.11","2013.03.13",
1114,Women Star Rapid 2013,Huashan City,CHN,"2013.03.17","2013.03.18",
1115,ch-CRO w 2013,Rijeka,CRO,"2013.03.12","2013.03.16",
1116,"13th European Seniors",Plovdiv,BUL,"2013.03.19","2013.03.19",
1117,"30th Ciocaltea Mem 2013",Bucharest,ROU,"2013.03.19","2013.03.25",
1118,"36th San Sebastian Open",Donostia,ESP,"2013.03.23","2013.03.25",
1119,"3rd HD Bank Cup 2013",Ho Chi Minh City,VIE,"2013.03.19","2013.03.24",
1120,"4NCL 2012-13",Hinckley,ENG,"2013.03.23","2013.03.24",
1121,"81st ch-St Petersburg w",St Petersburg,RUS,"2013.03.18","2013.03.21",
1122,"86th ch-St Petersburg",St Petersburg,RUS,"2013.03.19","2013.03.21",
1123,AICF KIIT Cup 2013,Bhubaneswar,IND,"2013.03.19","2013.03.25",
1124,FIDE Candidates,London,ENG,"2013.03.19","2013.03.25",
1125,Frau Bundesliga Div1 2012-13,Germany,GER,"2012.12.16","2013.03.10",
1126,I Montcada Closed,Montcada i Reixac,ESP,"2013.03.22","2013.03.22",
1127,Jersey Masters 2013,St Clement Bay,JCI,"2013.03.06","2013.03.10",
1128,Nis Open 2013,Nis,SRB,"2013.03.21","2013.03.24",
1129,Norwegian Open 2013,Fagernes,NOR,"2013.03.24","2013.03.24",
1130,TCh-AUT 2012-13,St.Veit,AUT,"2013.03.21","2013.03.24",
1131,TCh-BEL 2012-13,Buellingen,BEL,"2013.03.24","2013.03.24",
1132,TCh-CAT Div Hon 2013,Catalonia,ESP,"2013.03.09","2013.03.09",
1133,Women Star Rapid 2013,Huashan City,CHN,"2013.03.20","2013.03.21",
1134,ch-DEN 2013,Helsingor,DEN,"2013.03.23","2013.03.25",
1135,ch-Moscow 2013,Moscow,RUS,"2013.03.22","2013.03.25",
1136,ch-Moscow w 2013,Moscow,RUS,"2013.03.22","2013.03.25",
1137,"14th TCh-RUS w 2013",Loo,RUS,"2013.04.07","2013.04.08",
1138,"15th Dubai Open 2013",Dubai,UAE,"2013.04.07","2013.04.08",
1139,"19th Schloss Open",Werther,GER,"2013.03.22","2013.03.24",
1140,"20th TCh-RUS 2013",Loo,RUS,"2013.04.07","2013.04.08",
1141,"6th Montalvo Open",Las Palmas,ESP,"2013.03.30","2013.03.31",
1142,"82nd MGU Open 2013",Sofia,BUL,"2013.04.06","2013.04.07",
1143,"87th ch-ARG 2013",Villa Martelli,ARG,"2013.04.03","2013.04.07",
1144,Asian Junior Girls 2013,Sharjah,UAE,"2013.04.06","2013.04.06",
1145,Asian Juniors 2013,Sharjah,UAE,"2013.04.06","2013.04.06",
1146,Bundesliga 2012-13,Schwetzingen,GER,"2013.04.05","2013.04.07",
1147,College Final Four 2013,Rockville,USA,"2013.04.06","2013.04.07",
1148,Easter Open 2013,Oberhausen,GER,"2013.03.30","2013.04.01",
1149,FSGM April 2013,Budapest,HUN,"2013.04.06","2013.04.07",
1150,FSIM April 2013,Budapest,HUN,"2013.04.06","2013.04.07",
1151,HEM Master Open 2013,Korbach,GER,"2013.03.30","2013.03.30",
1152,LVIII ch-Catarinense 2013,Florianopolis,BRA,"2013.03.28","2013.03.31",
1153,Norwegian Open 2013,Fagernes,NOR,"2013.03.24","2013.03.24",
1154,Open Golden Island Krk,Malinska,CRO,"2013.04.06","2013.04.08",
1155,Sydney International Open 2013,Sydney,AUS,"2013.04.03","2013.04.07",
1156,TCh-NOR Eliteserien 2012-13,Haraldsheim,NOR,"2013.01.11","2013.04.07",
1157,TCh-SWE Elite 2012-13,Sweden,SWE,"2013.03.15","2013.03.17",
1158,VII New Open,Lugano,SUI,"2013.03.29","2013.04.01",
1159,Women Match,Sorea,SLO,"2013.04.08","2013.04.08",
1160,ch-ISR 2013,Acre,ISR,"2013.04.06","2013.04.08",
1161,ch-ISR w 2013,Acre,ISR,"2013.04.06","2013.04.08",
1162,ch-WLS 2013,Cardiff,WLS,"2013.03.29","2013.03.31",
1163,"10th Balagne Rapid KO",Calvi,FRA,"2013.04.14","2013.04.14",
1164,"10th Balagne Rapid Open",Calvi,FRA,"2013.04.13","2013.04.13",
1165,"13th BCC Open 2013",Pattaya,THA,"2013.04.14","2013.04.15",
1166,"14th TCh-RUS w 2013",Loo,RUS,"2013.04.10","2013.04.13",
1167,"15th Dubai Open 2013",Dubai,UAE,"2013.04.09","2013.04.15",
1168,"1st Hofheim Open",Hofheim,GER,"2013.04.02","2013.04.08",
1169,"20th TCh-RUS 2013",Loo,RUS,"2013.04.09","2013.04.13",
1170,"23rd ch-SLO 2013",Sentjur,SLO,"2013.04.06","2013.04.14",
1171,"2nd Martinique Open",Fort-de-France,FRA,"2013.04.03","2013.04.07",
1172,"4th LUCOPEN 2013",Lille,FRA,"2013.04.13","2013.04.15",
1173,"65th ch-ARG w 2013",Villa Martelli,ARG,"2013.04.03","2013.04.09",
1174,"7th Agzamov Memorial",Tashkent,UZB,"2013.04.14","2013.04.14",
1175,"87th ch-ARG 2013",Villa Martelli,ARG,"2013.04.07","2013.04.13",
1176,FSFMA April 2013,Budapest,HUN,"2013.04.06","2013.04.13",
1177,FSFMB April 2013,Budapest,HUN,"2013.04.06","2013.04.13",
1178,FSGM April 2013,Budapest,HUN,"2013.04.06","2013.04.14",
1179,FSIM April 2013,Budapest,HUN,"2013.04.06","2013.04.13",
1180,Gambian Round Robin,Bakau,GAM,"2013.02.15","2013.02.17",
1181,LEM Schleswig-Holstein 2013,Neumuenster,GER,"2013.03.23","2013.03.26",
1182,Open Golden Island Krk,Malinska,CRO,"2013.04.09","2013.04.12",
1183,Sondex Cup IM 2013,Kolding,DEN,"2013.04.12","2013.04.14",
1184,Sondex Cup IM Gp2 2013,Kolding,DEN,"2013.04.12","2013.04.14",
1185,SuperNationals V,Nasville,USA,"2013.04.05","2013.04.07",
1186,TCh-CRO II Liga 2013,Split,CRO,"2013.04.05","2013.04.07",
1187,Women Match,Sorea,SLO,"2013.04.09","2013.04.10",
1188,ch-ISR 2013,Acre,ISR,"2013.04.09","2013.04.14",
1189,ch-ISR w 2013,Acre,ISR,"2013.04.09","2013.04.14",
1190,ch-LAT 2013,Riga,LAT,"2013.04.13","2013.04.15",
1191,ch-LAT w 2013,Riga,LAT,"2013.04.13","2013.04.14",
1192,ch-POL 2013,Chorzow,POL,"2013.04.13","2013.04.15",
1193,ch-POL w 2013,Chorzow,POL,"2013.04.13","2013.04.15",
1194,ch-SRB 2013,Vrnjacka Banja,SRB,"2013.04.15","2013.04.15",
1195,e2e4 Gatwick Open 2013,Crawley,ENG,"2013.04.05","2013.04.07",
1196,"13th BCC Open 2013",Pattaya,THA,"2013.04.16","2013.04.21",
1197,"35th Italian Seniors",Arco,ITA,"2013.04.12","2013.04.20",
1198,"48th Capablanca Mem Elite",Havana,CUB,"2013.04.21","2013.04.22",
1199,"48th Capablanca Mem Premier",Havana,CUB,"2013.04.21","2013.04.21",
1200,"4th LUCOPEN 2013",Lille,FRA,"2013.04.16","2013.04.18",
1201,"62nd ch-BUL 2013",Bankya,BUL,"2013.04.17","2013.04.22",
1202,"77th ch-BUL 2013",Bankya,BUL,"2013.04.16","2013.04.22",
1203,"7th Agzamov Memorial",Tashkent,UZB,"2013.04.15","2013.04.21",
1204,Admiral Niels Juel Cup 2013,Koge,DEN,"2013.04.20","2013.04.21",
1205,Alekhine Mem,Paris/St Petersburg FRA/RUS,RUS,"2013.04.21","2013.04.22",
1206,Cork Masters 2013,Cork,IRL,"2013.04.19","2013.04.21",
1207,FSFMA April 2013,Budapest,HUN,"2013.04.14","2013.04.15",
1208,FSFMB April 2013,Budapest,HUN,"2013.04.14","2013.04.16",
1209,FSGM April 2013,Budapest,HUN,"2013.04.14","2013.04.15",
1210,FSIM April 2013,Budapest,HUN,"2013.04.14","2013.04.16",
1211,Nakhchivan Open A 2013,Nakhchivan,AZE,"2013.04.22","2013.04.22",
1212,Renova FIDE GP Zug,Zug,SUI,"2013.04.18","2013.04.21",
1213,Russian Junior Girls 2013,Loo,RUS,"2013.04.16","2013.04.22",
1214,Russian Juniors 2013,Loo,RUS,"2013.04.16","2013.04.22",
1215,TCh-AUT 2 East 2012-13,Austria,AUT,"2013.03.09","2013.04.07",
1216,TCh-AUT 2 Mitte 2012-13,St. Veit/Glan,AUT,"2013.03.22","2013.04.21",
1217,TCh-NED Meesterklasse 2012-13,Netherland,NED,"2013.03.29","2013.04.20",
1218,Zonal 2.5 2013,Montevideo,URU,"2013.04.19","2013.04.20",
1219,ch-CHN 2013,Xinghua,CHN,"2013.04.16","2013.04.22",
1220,ch-CHN w 2013,Xinghua,CHN,"2013.04.16","2013.04.22",
1221,ch-ESP University 2013,Badajoz,ESP,"2013.04.17","2013.04.19",
1222,ch-ISR 2013,Acre,ISR,"2013.04.13","2013.04.14",
1223,ch-LAT 2013,Riga,LAT,"2013.04.15","2013.04.21",
1224,ch-LAT w 2013,Riga,LAT,"2013.04.15","2013.04.20",
1225,ch-LTU 2013,Vilnius,LTU,"2013.04.20","2013.04.22",
1226,ch-LTU w 2013,Vilnius,LTU,"2013.04.20","2013.04.22",
1227,ch-POL 2013,Chorzow,POL,"2013.04.16","2013.04.21",
1228,ch-POL Playoff 2013,Chorzow,POL,"2013.04.21","2013.04.21",
1229,ch-POL w 2013,Chorzow,POL,"2013.04.16","2013.04.21",
1230,ch-POL w Playoff 2013,Chorzow,POL,"2013.04.21","2013.04.21",
1231,ch-SRB 2013,Vrnjacka Banja,SRB,"2013.04.15","2013.04.22",
1232,"45th Italian Teams 2013",Bratto,ITA,"2013.04.27","2013.04.28",
1233,"48th Capablanca Mem Elite",Havana,CUB,"2013.04.23","2013.04.29",
1234,"62nd ch-BUL w 2013",Bankya,BUL,"2013.04.17","2013.04.25",
1235,"77th ch-BUL 2013",Bankya,BUL,"2013.04.23","2013.04.25",
1236,"7th Agzamov Memorial",Tashkent,UZB,"2013.04.22","2013.04.22",
1237,Admiral Niels Juel Cup 2013,Koge,DEN,"2013.04.22","2013.04.27",
1238,Alekhine Mem,Paris/St Petersburg FRA/RUS,RUS,"2013.04.23","2013.04.29",
1239,Copenhagen Chess Challenge 2013,Ballerup,DEN,"2013.04.24","2013.04.28",
1240,Heroes Day Masters 2013,Hastings,BAR,"2013.04.27","2013.04.29",
1241,III Miedzyzdroje Open 2013,Miedzyzdroje,POL,"2013.04.27","2013.04.29",
1242,Italian Teams w 2013,Bratto,ITA,"2013.04.29","2013.04.29",
1243,Llucmajor Open 2013,Llucmajor,ESP,"2013.04.28","2013.04.29",
1244,Maharashtra Chess League 2013,Pune,IND,"2013.04.24","2013.04.28",
1245,Nakhchivan Open A 2013,Nakhchivan,AZE,"2013.04.22","2013.04.29",
1246,Renova FIDE GP Zug,Zug,SUI,"2013.04.23","2013.04.29",
1247,Russian Junior Girls 2013,Loo,RUS,"2013.04.23","2013.04.24",
1248,Russian Juniors 2013,Loo,RUS,"2013.04.23","2013.04.24",
1249,TCh-CAT Div Hon 2013,Catalonia,ESP,"2013.03.16","2013.04.13",
1250,TCh-CZE Div1 Vychod 2012-13,Czech Republic,CZE,"2013.03.17","2013.04.21",
1251,TCh-CZE Div1 Zapad 2012-13,Czech Republic,CZE,"2013.03.17","2013.04.21",
1252,TCh-CZE Extraliga 2012-13,Czech Republic,CZE,"2013.03.23","2013.04.28",
1253,TCh-HUN 2012-13,Budapest,HUN,"2013.04.21","2013.04.21",
1254,TCh-NED Meesterklasse 2012-13,Netherland,NED,"2013.04.16","2013.04.20",
1255,Zonal 2.4 Absoluto 2013,Manaus,BRA,"2013.04.27","2013.04.28",
1256,Zonal 2.5 2013,Montevideo,URU,"2013.04.21","2013.04.25",
1257,ch-CHN 2013,Xinghua,CHN,"2013.04.23","2013.04.27",
1258,ch-CHN w 2013,Xinghua,CHN,"2013.04.23","2013.04.27",
1259,ch-LTU 2013,Vilnius,LTU,"2013.04.20","2013.04.28",
1260,ch-LTU w 2013,Vilnius,LTU,"2013.04.20","2013.04.20",
1261,ch-SRB 2013,Vrnjacka Banja,SRB,"2013.04.23","2013.04.27",
1262,"14th Euro Indiv 2013",Legnica,POL,"2013.05.05","2013.05.06",
1263,"25th ch-ALG 2013",Algiers,ALG,"2013.04.27","2013.05.04",
1264,"45th Italian Teams 2013",Bratto,ITA,"2013.04.29","2013.05.01",
1265,"48th Capablanca Mem Elite",Havana,CUB,"2013.04.30","2013.05.01",
1266,"48th Capablanca Mem Premier",Havana,CUB,"2013.04.21","2013.04.29",
1267,"4NCL 2012-13",Hinckley,ENG,"2013.05.04","2013.05.06",
1268,"6th Guzinskiego Mem",Lazy,POL,"2013.03.28","2013.03.28",
1269,Alekhine Mem,Paris/St Petersburg FRA/RUS,RUS,"2013.04.30","2013.05.01",
1270,Catalan Championship 2013,Barcelona,ESP,"2013.05.04","2013.05.06",
1271,Chinese Teams 2013,Tianjin,CHN,"2013.04.30","2013.05.03",
1272,Geneva WGP 2013,Geneva,SUI,"2013.05.03","2013.05.06",
1273,Glenco IM 2013,Fredericia,DEN,"2013.05.01","2013.05.05",
1274,Heroes Day Masters 2013,Hastings,BAR,"2013.04.29","2013.05.01",
1275,III Miedzyzdroje Open 2013,Miedzyzdroje,POL,"2013.04.30","2013.05.05",
1276,Llucmajor Open 2013,Llucmajor,ESP,"2013.04.30","2013.05.05",
1277,Mistrzostwa Malopolski A,Krakow,POL,"2013.04.28","2013.05.04",
1278,Nakhchivan Open A 2013,Nakhchivan,AZE,"2013.04.29","2013.05.01",
1279,Old Capital Open 2013,Veliko Tarnovo,BUL,"2013.05.01","2013.05.06",
1280,Renova FIDE GP Zug,Zug,SUI,"2013.04.30","2013.04.30",
1281,TCh-CAT Div Hon 2013,Catalonia,ESP,"2013.04.13","2013.04.13",
1282,Victory Day Open 2013,Moscow,RUS,"2013.05.05","2013.05.05",
1283,Western Pacific Open 2013,Los Angeles,USA,"2013.04.26","2013.04.28",
1284,XV Foment Martinenc,Barcelona,ESP,"2013.04.20","2013.05.04",
1285,Zonal 2.4 Absoluto 2013,Manaus,BRA,"2013.04.29","2013.05.03",
1286,Zone 4.2 2013,Cairo,EGY,"2013.04.30","2013.05.05",
1287,ch-FRA Junior 2013,Saint-Paul-Trois-Chateaux,FRA,"2013.04.28","2013.05.05",
1288,ch-USA 2013,Saint Louis,USA,"2013.05.03","2013.05.06",
1289,ch-USA w 2013,Saint Louis,USA,"2013.05.03","2013.05.06",
1290,"14th Euro Indiv 2013",Legnica,POL,"2013.05.05","2013.05.13",
1291,"48th Capablanca Open I 2013",Havana,CUB,"2013.04.21","2013.05.01",
1292,"48th Capablanca Open II 2013",Havana,CUB,"2013.04.21","2013.04.30",
1293,"5th Alexander The Great Open 2013",Porto Carras,GRE,"2013.05.07","2013.05.12",
1294,"8th Angers Open",Angers,FRA,"2013.05.03","2013.05.05",
1295,?,?,,????.??.??,????.??.??,
1296,Asian Zonal 3.1 2013,Doha,QAT,"2013.05.04","2013.05.12",
1297,Catalan Championship 2013,Barcelona,ESP,"2013.05.04","2013.05.11",
1298,Deltalift Open 2013,Halmstad,SWE,"2013.05.09","2013.05.11",
1299,FSGM May 2013,Budapest,HUN,"2013.05.04","2013.05.09",
1300,FSIMA May 2013,Budapest,HUN,"2013.05.04","2013.05.09",
1301,FSIMB May 2013,Budapest,HUN,"2013.05.04","2013.05.09",
1302,Geneva WGP 2013,Geneva,SUI,"2013.05.08","2013.05.13",
1303,HC Andersen Open 2013,Odense,DEN,"2013.05.08","2013.05.12",
1304,II Maremma Open,Grosseto,ITA,"2013.05.09","2013.05.12",
1305,Mistrzostwa Malopolski A,Krakow,POL,"2013.05.05","2013.05.05",
1306,Norway Supreme Masters Blitz 2013,Stavanger,NOR,"2013.05.07","2013.05.07",
1307,Oceania Open zt 2013,Nadi,FIJ,"2013.05.05","2013.05.10",
1308,Oceania zt w 2013,Nadi,FIJ,"2013.05.05","2013.05.10",
1309,Oceania zt w Playoff 2013,Nadi,FIJ,"2013.05.10","2013.05.10",
1310,SCT Seniors 2013,Stockholm,SWE,"2013.05.09","2013.05.12",
1311,Somov Memorial 2013,Kirishi,RUS,"2013.05.09","2013.05.13",
1312,Supreme Masters 2013,Sandnes,NOR,"2013.05.08","2013.05.13",
1313,Tschaturanga Open 2013,Vienna,AUT,"2013.05.06","2013.05.12",
1314,VIII American Continental 2013,Cochabamba,BOL,"2013.05.07","2013.05.12",
1315,Victory Day Open 2013,Moscow,RUS,"2013.05.07","2013.05.12",
1316,XV Foment Martinenc,Barcelona,ESP,"2013.05.11","2013.05.11",
1317,Zonal 2.4 Absoluto 2013,Manaus,BRA,"2013.05.03","2013.05.03",
1318,Zone 4.2 2013,Cairo,EGY,"2013.05.06","2013.05.07",
1319,Zone 4.3 2013,Gaborone,BOT,"2013.05.01","2013.05.07",
1320,ch-USA 2013,Saint Louis,USA,"2013.05.07","2013.05.12",
1321,ch-USA Playoff 2013,Saint Louis,USA,"2013.05.13","2013.05.13",
1322,ch-USA w 2013,Saint Louis,USA,"2013.05.07","2013.05.12",
1323,"14th Euro Indiv 2013",Legnica,POL,"2013.05.10","2013.05.16",
1324,"31st Liechtenstein Open 2013",Triesen,LIE,"2013.05.03","2013.05.11",
1325,"48th Capablanca Open I 2013",Havana,CUB,"2013.04.23","2013.05.01",
1326,"6th Calgary International 2013",Calgary,CAN,"2013.05.14","2013.05.19",
1327,"7th IBC Limburg Open",Limburg,NED,"2013.05.17","2013.05.20",
1328,Asian Zonal 3.1 w 2013,Doha,QAT,"2013.05.04","2013.05.12",
1329,BSG Pinkstertoernooi 2013,Bussum,NED,"2013.05.17","2013.05.20",
1330,BSG Pinkstertoernooi KO 2013,Bussum,NED,"2013.05.20","2013.05.20",
1331,Catalan Championship 2013,Barcelona,ESP,"2013.05.05","2013.05.05",
1332,Chess Ladies Vienna,Vienna,AUT,"2013.05.18","2013.05.20",
1333,FSFMA May 2013,Budapest,HUN,"2013.05.04","2013.05.14",
1334,FSFMB May 2013,Budapest,HUN,"2013.05.04","2013.05.13",
1335,FSGM May 2013,Budapest,HUN,"2013.05.10","2013.05.14",
1336,FSIMA May 2013,Budapest,HUN,"2013.05.10","2013.05.12",
1337,FSIMB May 2013,Budapest,HUN,"2013.05.10","2013.05.13",
1338,Geneva WGP 2013,Geneva,SUI,"2013.05.14","2013.05.15",
1339,Gligoric Cup 2013,Banja Koviljaca,SRB,"2013.05.20","2013.05.20",
1340,Malahide Millenium Senior 2013,Malahide,IRL,"2013.05.06","2013.05.06",
1341,Open Hradec Kralove 2013,Hradec Kralove,CZE,"2013.05.15","2013.05.19",
1342,Portuguese Team Cup 2012-13,Vila Nova de Famalicao,POR,"2013.05.18","2013.05.19",
1343,Somov Memorial 2013,Kirishi,RUS,"2013.05.14","2013.05.18",
1344,Supreme Masters 2013,Sandnes,NOR,"2013.05.14","2013.05.18",
1345,VIII American Continental 2013,Cochabamba,BOL,"2013.05.12","2013.05.15",
1346,Victory Day Open 2013,Moscow,RUS,"2013.05.14","2013.05.18",
1347,XV Foment Martinenc,Barcelona,ESP,"2013.05.18","2013.05.18",
1348,"10th Orlova Open",Orlova,CZE,"2013.05.13","2013.05.19",
1349,"21st Sigeman & Co",Malmo,SWE,"2013.05.22","2013.05.27",
1350,"22nd TCh-CRO Cup 2013",Bol na Bracu,CRO,"2013.05.22","2013.05.26",
1351,"26th Metropolitan GM",Los Angeles,USA,"2013.05.08","2013.05.12",
1352,"27th Metropolitan GM",Los Angeles,USA,"2013.05.15","2013.05.19",
1353,"2nd Jan Van Leeuwen Memorial",Ghent,BEL,"2013.03.26","2013.05.21",
1354,"2nd Salento Open",Gallipoli,ITA,"2013.05.25","2013.05.27",
1355,"40 Yrs Beer Sheva CC",Beer Sheva,ISR,"2013.05.26","2013.05.27",
1356,"4th Hainan Danzhou GM",Danzhou,CHN,"2013.05.20","2013.05.27",
1357,"6th Calgary International 2013",Calgary,CAN,"2013.05.18","2013.05.20",
1358,"70th ch-GEO w 2013",Tbilisi,GEO,"2013.05.27","2013.05.27",
1359,Asian Continental 2013,Manila,PHI,"2013.05.18","2013.05.22",
1360,Asian Continental w 2013,Manila,PHI,"2013.05.18","2013.05.21",
1361,Chess Ladies Vienna,Vienna,AUT,"2013.05.21","2013.05.26",
1362,Chicago Open 2013,Wheeling,USA,"2013.05.23","2013.05.26",
1363,Gligoric Cup 2013,Banja Koviljaca,SRB,"2013.05.20","2013.05.26",
1364,Makedonia Palace GP,Thessaloniki,GRE,"2013.05.22","2013.05.27",
